turn, assassin, algorithm, data, seed
4, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1825948365
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1679966882
7, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 2065592372
4, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 374866720
1, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 751520997
4, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 615028379
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 991903968
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 2052013242
3, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 694767287
3, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 215278142
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 693369938
7, False, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1828340612
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 104097243
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1797521111
5, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1025182092
8, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 376373332
5, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1845157411
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 848422036
6, False, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 579044373
8, False, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1033410582
7, False, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1670350322
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1394349919
7, False, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 2136277555
7, False, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1294371122
4, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1636493709
6, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1297718233
4, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1535615913
5, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1816558724
6, False, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1903472105
2, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1045060659
4, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1878126014
3, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1789197278
3, True, 2, AI_dataset\path_sim_mat_wiki_3k.npz, 1387879869
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 684123719
9, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2071527080
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 791206870
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 168148855
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2098176411
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1552589868
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1791959010
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1640505439
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 59213283
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1316328535
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 528326654
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1847041927
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1074861101
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1014755017
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 491726963
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1124371902
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1454052902
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1325849314
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 857913520
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 586881948
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1147692259
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 326250681
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1700809719
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1514902956
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1605514246
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 405277696
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1646547686
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 229125495
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1636091947
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2407312
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1210288894
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1382904242
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2027607240
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 242373123
11, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 609133362
5, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2119193190
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1335807137
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 927573567
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1206355437
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 527913729
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 156845561
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2018682315
9, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 284069864
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 82352826
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1503603751
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 576010381
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 662873198
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1548364440
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 952875566
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 12609034
9, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1428325498
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 939597277
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1232297060
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 497532589
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 265339004
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1691500766
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 971959403
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 508943881
4, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1877381813
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 340190899
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1391970365
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 765837590
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1462465741
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1166543836
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 972227709
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 135445518
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 219591231
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 862655386
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 441885995
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 841157107
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 625767457
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 208321982
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 118432383
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 136363860
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 637590266
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1492101
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 369766237
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 805115125
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 848351209
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 8950865
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1479618486
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1196232010
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1346684992
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1408475657
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2069935647
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1461212992
9, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1705227341
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1535850910
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 640920210
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2816741
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1132018350
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2073153294
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 272165498
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 514304338
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1034532408
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 972388697
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1204165679
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 580545089
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1723285842
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1635476785
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 496524771
9, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1703590921
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1418768206
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1515176449
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1141069874
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2109976126
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1684773707
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1757200421
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1941556842
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 145388732
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1425219783
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1353460985
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1255751733
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 158255993
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 171172454
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1734888797
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1877742982
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1866614742
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 934501426
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1510411710
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 824048031
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 547741826
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1752179613
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1916264667
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1825109810
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1713666091
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 51024196
5, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 184816848
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1844545694
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1173831129
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 265253285
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1098993063
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1148990633
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 338395644
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 767709121
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1621953429
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 999011158
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1614516662
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 293619689
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1933967667
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 704565170
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 595198059
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2047779251
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1786374822
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1434156261
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 516247099
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1279733448
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1769149032
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1037863138
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1721349401
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1267839519
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 773536068
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 337844998
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1176848085
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1655245782
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1424707804
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 437442335
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 683053953
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1956694866
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1714380971
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1934660607
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 853606423
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1518522636
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1532354399
9, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 200886501
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2095351138
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 884624786
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 686404965
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 599446402
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 479809584
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1273313578
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 976595215
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 744814226
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2054105700
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1990179727
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 368202043
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 698478564
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1709599116
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1611239789
9, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1705274521
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1865007274
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 440492130
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 931448092
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 906339410
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1708786041
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 676632814
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 87276505
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1287130059
5, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 332198286
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 455952300
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1883661116
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2122416287
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2083218770
9, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 532988963
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 448966742
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1017608059
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 364206327
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 823575158
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1793475496
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 458655465
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 403362707
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 763233998
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 630502774
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1002092496
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1432674063
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 536584959
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 113071484
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 639349866
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1137416362
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 254855284
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 337281534
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 796547245
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 493912333
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1690261358
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2083981830
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 6357527
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1099282049
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1677294348
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2100770471
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1616624680
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1538028518
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2134188088
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1696251944
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 455337404
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1866489504
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1541602398
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 74790506
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 108985696
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 22806697
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 635731936
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 380733588
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 543492068
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 292650046
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 602578912
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2099750809
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 378107738
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 759120137
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1083396792
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1969078141
8, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 324193626
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1618466265
5, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1019987559
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1337411724
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 386018165
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 173106540
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 388548985
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1464261785
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1035216454
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 974200336
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 529450983
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1565515385
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1782039061
6, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1410169280
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 833774985
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 592495410
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1176310965
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 880351464
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 13829359
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1004022083
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 455284506
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1751428285
7, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1006446826
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1103781702
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 806576431
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1287285293
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1087686358
4, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1006883161
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1825948365
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1679966882
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2065592372
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 374866720
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 751520997
5, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 615028379
9, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 991903968
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2052013242
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 694767287
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 215278142
4, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 693369938
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1828340612
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 104097243
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1797521111
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1025182092
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 376373332
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1845157411
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 848422036
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 579044373
8, False, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1033410582
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1670350322
1, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1394349919
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 2136277555
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1294371122
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1636493709
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1297718233
2, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1535615913
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1816558724
7, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1903472105
3, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1045060659
5, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1878126014
6, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1789197278
4, True, 2, AI_dataset\path_sim_mat_wiki_5k.npz, 1387879869
3, True, 2, AI_dataset\wup_sim_mat.npz, 684123719
3, True, 2, AI_dataset\wup_sim_mat.npz, 2071527080
5, True, 2, AI_dataset\wup_sim_mat.npz, 791206870
3, True, 2, AI_dataset\wup_sim_mat.npz, 168148855
4, True, 2, AI_dataset\wup_sim_mat.npz, 2098176411
2, True, 2, AI_dataset\wup_sim_mat.npz, 1552589868
1, True, 2, AI_dataset\wup_sim_mat.npz, 1791959010
5, True, 2, AI_dataset\wup_sim_mat.npz, 1640505439
6, False, 2, AI_dataset\wup_sim_mat.npz, 59213283
6, True, 2, AI_dataset\wup_sim_mat.npz, 1316328535
8, True, 2, AI_dataset\wup_sim_mat.npz, 528326654
8, False, 2, AI_dataset\wup_sim_mat.npz, 1847041927
6, False, 2, AI_dataset\wup_sim_mat.npz, 1074861101
6, True, 2, AI_dataset\wup_sim_mat.npz, 1014755017
6, True, 2, AI_dataset\wup_sim_mat.npz, 491726963
3, True, 2, AI_dataset\wup_sim_mat.npz, 1124371902
4, True, 2, AI_dataset\wup_sim_mat.npz, 1454052902
5, True, 2, AI_dataset\wup_sim_mat.npz, 1325849314
1, True, 2, AI_dataset\wup_sim_mat.npz, 857913520
7, False, 2, AI_dataset\wup_sim_mat.npz, 586881948
2, True, 2, AI_dataset\wup_sim_mat.npz, 1147692259
4, True, 2, AI_dataset\wup_sim_mat.npz, 326250681
6, True, 2, AI_dataset\wup_sim_mat.npz, 1700809719
8, True, 2, AI_dataset\wup_sim_mat.npz, 1514902956
8, False, 2, AI_dataset\wup_sim_mat.npz, 1605514246
1, True, 2, AI_dataset\wup_sim_mat.npz, 405277696
4, True, 2, AI_dataset\wup_sim_mat.npz, 1646547686
4, True, 2, AI_dataset\wup_sim_mat.npz, 229125495
1, True, 2, AI_dataset\wup_sim_mat.npz, 1636091947
7, True, 2, AI_dataset\wup_sim_mat.npz, 2407312
1, True, 2, AI_dataset\wup_sim_mat.npz, 1210288894
2, True, 2, AI_dataset\wup_sim_mat.npz, 1382904242
8, False, 2, AI_dataset\wup_sim_mat.npz, 2027607240
8, False, 2, AI_dataset\wup_sim_mat.npz, 242373123
4, True, 2, AI_dataset\wup_sim_mat.npz, 609133362
2, True, 2, AI_dataset\wup_sim_mat.npz, 2119193190
2, True, 2, AI_dataset\wup_sim_mat.npz, 1335807137
2, True, 2, AI_dataset\wup_sim_mat.npz, 927573567
6, True, 2, AI_dataset\wup_sim_mat.npz, 1206355437
5, True, 2, AI_dataset\wup_sim_mat.npz, 527913729
1, True, 2, AI_dataset\wup_sim_mat.npz, 156845561
7, True, 2, AI_dataset\wup_sim_mat.npz, 2018682315
5, True, 2, AI_dataset\wup_sim_mat.npz, 284069864
3, True, 2, AI_dataset\wup_sim_mat.npz, 82352826
8, True, 2, AI_dataset\wup_sim_mat.npz, 1503603751
3, True, 2, AI_dataset\wup_sim_mat.npz, 576010381
